id,single_alphabet,di-graph,Dwell_time,Interval_time,Latency_time,Flight_time,Uptoup_time
5e4261ad192dc,p,ph,112,170,378,282,266
5e4261ad192dc,h,hn,96,240,433,336,337
5e4261ad192dc,n,nn,97,561,732,658,635
5e4261ad192dc,n,np,74,29385,29559,29459,29485
5e4261ad192dc,p,pa,100,280,502,380,402
5e4261ad192dc,a,at,122,243,435,365,313
5e4261ad192dc,t,ta,70,36,238,106,168
5e4261ad192dc,a,ar,132,75,263,207,131
5e4261ad192dc,r,ra,56,296,478,352,422
5e4261ad192dc,a,ap,126,578,772,704,646
5e4261ad192dc,p,pspace,68,699,839,767,771
5e4261ad192dc,space,spacebksp,72,433,602,505,530
5e4261ad192dc,bksp,bkspbksp,97,657,818,754,721
5e4261ad192dc,bksp,bkspa,64,557,727,621,663
5e4261ad192dc,a,aspace,106,250,436,356,330
5e4261ad192dc,space,spaceh,80,354,549,434,469
5e4261ad192dc,h,hi,115,328,500,443,385
5e4261ad192dc,i,ir,57,411,508,468,451
5e4261ad192dc,r,rn,40,860,956,900,916
5e4261ad192dc,n,np,56,225,338,281,282
5e4261ad192dc,p,ph,57,213,339,270,282
5e4261ad192dc,h,ha,69,54,271,123,202
5e4261ad192dc,a,an,148,18,229,166,81
5e4261ad192dc,n,np,63,27202,27334,27265,27271
5e4261ad192dc,p,pa,69,145,300,214,231
5e4261ad192dc,a,at,86,564,722,650,636
5e4261ad192dc,t,ta,72,95,270,167,198
5e4261ad192dc,a,ar,103,180,351,283,248
5e4261ad192dc,r,rp,68,414,588,482,520
5e4261ad192dc,p,pa,106,44,275,150,169
5e4261ad192dc,a,aspace,125,256,455,381,330
5e4261ad192dc,space,spaceh,74,345,493,419,419
5e4261ad192dc,h,hi,74,195,338,269,264
5e4261ad192dc,i,ir,69,298,423,367,354
5e4261ad192dc,r,ra,56,107,338,163,282
5e4261ad192dc,a,an,175,417,653,592,478
5e4261ad192dc,n,np,61,186,327,247,266
5e4261ad192dc,p,ph,80,186,350,266,270
5e4261ad192dc,h,ha,84,3,234,87,150
5e4261ad192dc,a,an,147,84,295,231,148
5e4261ad192dc,n,na,64,1263,1453,1327,1389
5e4261ad192dc,a,an,126,224,390,350,264
5e4261ad192dc,n,nc,40,-343339,-343220,-343299,-343260
5e4261c2072a0,c,ch,79,263,428,342,349
5e4261c2072a0,h,ha,86,102,317,188,231
5e4261c2072a0,a,al,129,672,882,801,753
5e4261c2072a0,l,li,81,180,350,261,269
5e4261c2072a0,i,it,89,212,354,301,265
5e4261c2072a0,t,tspace,53,178,322,231,269
5e4261c2072a0,space,spacep,91,249,485,340,394
5e4261c2072a0,p,pt,145,824,1067,969,922
5e4261c2072a0,t,th,98,220,396,318,298
5e4261c2072a0,h,ho,78,884,1081,962,1003
5e4261c2072a0,o,om,119,598,785,717,666
5e4261c2072a0,m,mk,68,365,518,433,450
5e4261c2072a0,k,ka,85,111,301,196,216
5e4261c2072a0,a,as,105,316,504,421,399
5e4261c2072a0,s,si,83,217,382,300,299
5e4261c2072a0,i,iw,82,168,333,250,251
5e4261c2072a0,w,wa,83,219,384,302,301
5e4261c2072a0,a,at,82,215,381,297,299
5e4261c2072a0,t,tt,84,98,232,182,148
5e4261c2072a0,t,ta,50,201,354,251,304
5e4261c2072a0,a,an,103,297,501,400,398
5e4261c2072a0,n,na,101,197,402,298,301
5e4261c2072a0,a,ac,104,32718,32905,32822,32801
5e4261c2072a0,c,ch,83,234,398,317,315
5e4261c2072a0,h,ha,81,200,383,281,302
5e4261c2072a0,a,al,102,162,367,264,265
5e4261c2072a0,l,li,103,203,369,306,266
5e4261c2072a0,i,it,63,149,280,212,217
5e4261c2072a0,t,tspace,68,333,470,401,402
5e4261c2072a0,space,spacep,69,487,691,556,622
5e4261c2072a0,p,pa,135,77,297,212,162
5e4261c2072a0,a,at,85,214,365,299,280
5e4261c2072a0,t,th,66,166,318,232,252
5e4261c2072a0,h,ho,86,413,589,499,503
5e4261c2072a0,o,om,90,242,420,332,330
5e4261c2072a0,m,mk,88,249,423,337,335
5e4261c2072a0,k,ka,86,136,300,222,214
5e4261c2072a0,a,as,78,269,447,347,369
5e4261c2072a0,s,si,100,212,383,312,283
5e4261c2072a0,i,ia,71,719,921,790,850
5e4261c2072a0,a,abksp,131,931,1130,1062,999
5e4261c2072a0,bksp,bkspw,68,482,621,550,553
5e4261c2072a0,w,wa,71,165,353,236,282
5e4261c2072a0,a,at,117,401,601,518,484
5e4261c2072a0,t,tt,83,110,263,193,180
5e4261c2072a0,t,ta,70,243,423,313,353
5e4261c2072a0,a,an,110,416,593,526,483
5e4261c2072a0,n,na,67,183,333,250,266
5e4261c2072a0,a,ac,83,31183,31317,31266,31234
5e4261c2072a0,c,ch,51,266,385,317,334
5e4261c2072a0,h,ha,68,150,317,218,249
5e4261c2072a0,a,al,99,90,249,189,150
5e4261c2072a0,l,li,60,513,681,573,621
5e4261c2072a0,i,it,108,180,356,288,248
5e4261c2072a0,t,tspace,68,252,399,320,331
5e4261c2072a0,space,spacep,79,351,531,430,452
5e4261c2072a0,p,pa,101,148,371,249,270
5e4261c2072a0,a,at,122,259,451,381,329
5e4261c2072a0,t,th,70,262,404,332,334
5e4261c2072a0,h,ho,72,199,352,271,280
5e4261c2072a0,o,om,81,254,421,335,340
5e4261c2072a0,m,mk,86,264,433,350,347
5e4261c2072a0,k,ka,83,198,382,281,299
5e4261c2072a0,a,aw,101,331,487,432,386
5e4261c2072a0,w,ws,55,587,754,642,699
5e4261c2072a0,s,ss,112,1546,1747,1658,1635
5e4261c2072a0,s,si,89,911,1087,1000,998
5e4261c2072a0,i,iw,87,263,435,350,348
5e4261c2072a0,w,wa,85,269,443,354,358
5e4261c2072a0,a,at,89,306,486,395,397
5e4261c2072a0,t,tt,91,109,269,200,178
5e4261c2072a0,t,ta,69,335,503,404,434
5e4261c2072a0,a,an,99,469,680,568,581
5e4261c2072a0,n,na,112,404,636,516,524
5e4261c2072a0,a,ac,120,29845,30034,29965,29914
5e4261c2072a0,c,ch,69,285,421,354,352
5e4261c2072a0,h,hl,67,334,482,401,415
5e4261c2072a0,l,lbksp,81,413,600,494,519
5e4261c2072a0,bksp,bkspa,106,162,388,268,282
5e4261c2072a0,a,al,120,479,704,599,584
5e4261c2072a0,l,li,105,234,436,339,331
5e4261c2072a0,i,it,97,201,435,298,338
5e4261c2072a0,t,tspace,137,2927,3149,3064,3012
5e4261c2072a0,space,spacep,85,352,538,437,453
5e4261c2072a0,p,pa,101,249,434,350,333
5e4261c2072a0,a,at,84,347,533,431,449
5e4261c2072a0,t,th,102,250,437,352,335
5e4261c2072a0,h,ho,85,233,401,318,316
5e4261c2072a0,o,om,83,348,534,431,451
5e4261c2072a0,m,mk,103,365,568,468,465
5e4261c2072a0,k,ka,100,182,367,282,267
5e4261c2072a0,a,as,85,333,502,418,417
5e4261c2072a0,s,si,84,178,365,262,281
5e4261c2072a0,i,iw,103,167,370,270,267
5e4261c2072a0,w,wa,100,175,421,275,321
5e4261c2072a0,a,at,146,296,528,442,382
5e4261c2072a0,t,tt,86,146,301,232,215
5e4261c2072a0,t,ta,69,212,386,281,317
5e4261c2072a0,a,an,105,433,589,538,484
5e4261c2072a0,n,na,51,230,366,281,315
5e4261c2072a0,a,ac,85,31186,31389,31271,31304
5e4261c2072a0,c,ch,118,295,500,413,382
5e4261c2072a0,h,hl,87,3760,3953,3847,3866
5e4261c2072a0,l,li,106,315,504,421,398
5e4261c2072a0,i,it,83,216,385,299,302
5e4261c2072a0,t,tspace,86,264,422,350,336
5e4261c2072a0,space,spacep,72,528,703,600,631
5e4261c2072a0,p,pt,103,664,838,767,735
5e4261c2072a0,t,th,71,197,351,268,280
5e4261c2072a0,h,ho,83,501,670,584,587
5e4261c2072a0,o,om,86,240,419,326,333
5e4261c2072a0,m,mk,93,326,475,419,382
5e4261c2072a0,k,ka,56,150,323,206,267
5e4261c2072a0,a,as,117,245,450,362,333
5e4261c2072a0,s,si,88,520,672,608,584
5e4261c2072a0,i,iw,64,246,348,310,284
5e4261c2072a0,w,wa,38,400,538,438,500
5e4261c2072a0,a,at,100,512,684,612,584
5e4261c2072a0,t,tt,72,308,437,380,365
5e4261c2072a0,t,ta,57,327,508,384,451
5e4261c2072a0,a,an,124,181,371,305,247
5e4261c2072a0,n,na,66,251,388,317,322
5e4261c2072a0,a,ac,71,33832,33985,33903,33914
5e4261c2072a0,c,ch,82,193,366,275,284
5e4261c2072a0,h,ha,91,147,341,238,250
5e4261c2072a0,a,al,103,75,285,178,182
5e4261c2072a0,l,li,107,519,709,626,602
5e4261c2072a0,i,it,83,131,298,214,215
5e4261c2072a0,t,tspace,84,185,352,269,268
5e4261c2072a0,space,spacep,83,366,565,449,482
5e4261c2072a0,p,pa,116,153,401,269,285
5e4261c2072a0,a,at,132,163,381,295,249
5e4261c2072a0,t,th,86,181,337,267,251
5e4261c2072a0,h,ho,70,430,570,500,500
5e4261c2072a0,o,om,70,198,353,268,283
5e4261c2072a0,m,mk,85,147,301,232,216
5e4261c2072a0,k,ka,69,179,336,248,267
5e4261c2072a0,a,as,88,250,389,338,301
5e4261c2072a0,s,si,51,231,381,282,330
5e4261c2072a0,i,iw,99,205,365,304,266
5e4261c2072a0,w,wa,61,189,346,250,285
5e4261c2072a0,a,at,96,188,379,284,283
5e4261c2072a0,t,tt,95,169,329,264,234
5e4261c2072a0,t,ta,65,184,364,249,299
5e4261c2072a0,a,an,115,286,447,401,332
5e4261c2072a0,n,na,46,148,285,194,239
5e4261c2072a0,a,ac,91,28986,29193,29077,29102
5e4261c2072a0,c,ch,116,214,395,330,279
5e4261c2072a0,h,ha,65,136,282,201,217
5e4261c2072a0,a,al,81,73,264,154,183
5e4261c2072a0,l,li,110,316,514,426,404
5e4261c2072a0,i,it,88,143,303,231,215
5e4261c2072a0,t,tspace,72,278,455,350,383
5e4261c2072a0,space,spacep,105,600,822,705,717
5e4261c2072a0,p,pa,117,265,501,382,384
5e4261c2072a0,a,at,119,112,302,231,183
5e4261c2072a0,t,th,71,329,487,400,416
5e4261c2072a0,h,ho,87,282,470,369,383
5e4261c2072a0,o,om,101,199,386,300,285
5e4261c2072a0,m,mk,86,184,351,270,265
5e4261c2072a0,k,ka,81,318,483,399,402
5e4261c2072a0,a,as,84,228,399,312,315
5e4261c2072a0,s,si,87,250,404,337,317
5e4261c2072a0,i,iw,67,147,316,214,249
5e4261c2072a0,w,wa,102,161,386,263,284
5e4261c2072a0,a,at,123,181,372,304,249
5e4261c2072a0,t,tt,68,89,219,157,151
5e4261c2072a0,t,ta,62,201,346,263,284
5e4261c2072a0,a,an,83,279,435,362,352
5e4261c2072a0,n,na,73,176,353,249,280
5e4261c2072a0,a,ac,104,30336,30508,30440,30404
5e4261c2072a0,c,ch,68,231,416,299,348
5e4261c2072a0,h,ha,117,114,350,231,233
5e4261c2072a0,a,al,119,150,352,269,233
5e4261c2072a0,l,li,83,457,682,540,599
5e4261c2072a0,i,it,142,185,412,327,270
5e4261c2072a0,t,tspace,85,249,435,334,350
5e4261c2072a0,space,spacep,101,348,555,449,454
5e4261c2072a0,p,pt,106,733,917,839,811
5e4261c2072a0,t,th,78,183,327,261,249
5e4261c2072a0,h,ho,66,165,299,231,233
5e4261c2072a0,o,om,68,251,406,319,338
5e4261c2072a0,m,mk,87,232,385,319,298
5e4261c2072a0,k,ka,66,196,365,262,299
5e4261c2072a0,a,as,103,448,622,551,519
5e4261c2072a0,s,si,71,497,653,568,582
5e4261c2072a0,i,iw,85,165,316,250,231
5e4261c2072a0,w,wa,66,201,367,267,301
5e4261c2072a0,a,at,100,301,452,401,352
5e4261c2072a0,t,tt,51,262,349,313,298
5e4261c2072a0,t,ta,36,283,444,319,408
5e4261c2072a0,a,an,125,206,383,331,258
5e4261c2072a0,n,na,52,265,426,317,374
5e4261c2072a0,a,ac,109,28762,28955,28871,28846
5e4261c2072a0,c,ch,84,329,484,413,400
5e4261c2072a0,h,ha,71,1198,1388,1269,1317
5e4261c2072a0,a,al,119,412,655,531,536
5e4261c2072a0,l,li,124,294,505,418,381
5e4261c2072a0,i,it,87,182,368,269,281
5e4261c2072a0,t,tspace,99,452,651,551,552
5e4261c2072a0,space,spacep,100,291,501,391,401
5e4261c2072a0,p,pa,110,197,443,307,333
5e4261c2072a0,a,at,136,296,503,432,367
5e4261c2072a0,t,th,71,178,336,249,265
5e4261c2072a0,h,ho,87,114,270,201,183
5e4261c2072a0,o,om,69,199,369,268,300
5e4261c2072a0,m,mk,101,163,353,264,252
5e4261c2072a0,k,ka,89,116,288,205,199
5e4261c2072a0,a,as,83,318,465,401,382
5e4261c2072a0,s,si,64,180,347,244,283
5e4261c2072a0,i,iw,103,115,304,218,201
5e4261c2072a0,w,wa,86,163,371,249,285
5e4261c2072a0,a,at,122,279,488,401,366
5e4261c2072a0,t,tt,87,112,252,199,165
5e4261c2072a0,t,ta,53,179,359,232,306
5e4261c2072a0,a,an,127,342,538,469,411
5e4261c2072a0,n,na,69,151,319,220,250
5e4261c2072a0,a,ac,99,32452,32617,32551,32518
5e4261c2072a0,c,ch,66,188,332,254,266
5e4261c2072a0,h,ha,78,167,347,245,269
5e4261c2072a0,a,al,102,335,502,437,400
5e4261c2072a0,l,li,65,267,415,332,350
5e4261c2072a0,i,it,83,167,316,250,233
5e4261c2072a0,t,tspace,66,152,283,218,217
5e4261c2072a0,space,spacep,65,498,668,563,603
5e4261c2072a0,p,pt,105,525,719,630,614
5e4261c2072a0,t,th,89,229,389,318,300
5e4261c2072a0,h,ho,71,400,538,471,467
5e4261c2072a0,o,om,67,285,449,352,382
5e4261c2072a0,m,mk,97,199,380,296,283
5e4261c2072a0,k,ka,84,198,334,282,250
5e4261c2072a0,a,as,52,217,352,269,300
5e4261c2072a0,s,si,83,198,316,281,233
5e4261c2072a0,i,iw,35,229,372,264,337
5e4261c2072a0,w,wa,108,178,391,286,283
5e4261c2072a0,a,at,105,245,418,350,313
5e4261c2072a0,t,tt,68,114,235,182,167
5e4261c2072a0,t,ta,53,246,391,299,338
5e4261c2072a0,a,an,92,477,656,569,564
5e4261c2072a0,n,ns,87,-317485,-317296,-317398,-317383
5e4261f864e2a,s,su,102,148,351,250,249
5e4261f864e2a,u,ur,101,396,607,497,506
5e4261f864e2a,r,ra,110,929,1122,1039,1012
5e4261f864e2a,a,ac,83,443,616,526,533
5e4261f864e2a,c,ch,90,71,244,161,154
5e4261f864e2a,h,he,83,173,362,256,279
5e4261f864e2a,e,et,106,232,423,338,317
5e4261f864e2a,t,th,85,54,235,139,150
5e4261f864e2a,h,hspace,96,676,866,772,770
5e4261f864e2a,space,spacek,94,320,509,414,415
5e4261f864e2a,k,kh,95,288,494,383,399
5e4261f864e2a,h,ha,111,86,294,197,183
5e4261f864e2a,a,ae,97,229,413,326,316
5e4261f864e2a,e,ew,87,163,354,250,267
5e4261f864e2a,w,wk,104,308,521,412,417
5e4261f864e2a,k,kl,109,109,325,218,216
5e4261f864e2a,l,lm,107,375,540,482,433
5e4261f864e2a,m,mbksp,58,1213,1392,1271,1334
5e4261f864e2a,bksp,bkspa,121,294,524,415,403
5e4261f864e2a,a,am,109,86,273,195,164
5e4261f864e2a,m,ms,78,46068,46232,46146,46154
5e4261f864e2a,s,su,86,212,384,298,298
5e4261f864e2a,u,ur,86,663,841,749,755
5e4261f864e2a,r,ra,92,340,526,432,434
5e4261f864e2a,a,ac,94,293,456,387,362
5e4261f864e2a,c,ch,69,244,418,313,349
5e4261f864e2a,h,he,105,246,458,351,353
5e4261f864e2a,e,et,107,260,454,367,347
5e4261f864e2a,t,th,87,113,254,200,167
5e4261f864e2a,h,hspace,54,603,739,657,685
5e4261f864e2a,space,spacek,82,262,432,344,350
5e4261f864e2a,k,kh,88,393,571,481,483
5e4261f864e2a,h,ha,90,209,392,299,302
5e4261f864e2a,a,ae,93,358,540,451,447
5e4261f864e2a,e,ew,89,147,339,236,250
5e4261f864e2a,w,wk,103,316,489,419,386
5e4261f864e2a,k,kl,70,161,335,231,265
5e4261f864e2a,l,la,104,312,528,416,424
5e4261f864e2a,a,am,112,354,541,466,429
5e4261f864e2a,m,ms,75,33964,34106,34039,34031
5e4261f864e2a,s,su,67,176,334,243,267
5e4261f864e2a,u,ur,91,264,459,355,368
5e4261f864e2a,r,ra,104,110,304,214,200
5e4261f864e2a,a,ac,90,210,373,300,283
5e4261f864e2a,c,ch,73,215,356,288,283
5e4261f864e2a,h,he,68,195,367,263,299
5e4261f864e2a,e,et,104,133,320,237,216
5e4261f864e2a,t,th,83,216,384,299,301
5e4261f864e2a,h,hspace,85,215,402,300,317
5e4261f864e2a,space,spacek,102,180,367,282,265
5e4261f864e2a,k,kh,85,315,488,400,403
5e4261f864e2a,h,ha,88,161,354,249,266
5e4261f864e2a,a,ae,105,228,423,333,318
5e4261f864e2a,e,ew,90,160,354,250,264
5e4261f864e2a,w,wk,104,238,437,342,333
5e4261f864e2a,k,kl,95,163,346,258,251
5e4261f864e2a,l,lm,88,336,505,424,417
5e4261f864e2a,m,mbksp,81,745,932,826,851
5e4261f864e2a,bksp,bkspa,106,183,373,289,267
5e4261f864e2a,a,am,84,102,269,186,185
5e4261f864e2a,m,ms,83,29976,30167,30059,30084
5e4261f864e2a,s,su,108,242,422,350,314
5e4261f864e2a,u,ur,72,445,576,517,504
5e4261f864e2a,r,ra,59,141,293,200,234
5e4261f864e2a,a,ac,93,189,371,282,278
5e4261f864e2a,c,ch,89,211,392,300,303
5e4261f864e2a,h,he,92,276,458,368,366
5e4261f864e2a,e,et,90,274,458,364,368
5e4261f864e2a,t,th,94,52,209,146,115
5e4261f864e2a,h,h.,63,545,650,608,587
5e4261f864e2a,.,.meta1,42,359,460,401,418
5e4261f864e2a,meta1,meta11,59,497,639,556,580
5e4261f864e2a,1,19,83,322,483,405,400
5e4261f864e2a,9,99,78,141,310,219,232
5e4261f864e2a,9,97,91,177,357,268,266
5e4261f864e2a,7,7@,89,543,723,632,634
5e4261f864e2a,@,@normal,91,177,373,268,282
5e4261f864e2a,normal,normalh,105,577,808,682,703
5e4261f864e2a,h,ho,126,179,409,305,283
5e4261f864e2a,o,ot,104,122,322,226,218
5e4261f864e2a,t,tm,96,259,460,355,364
5e4261f864e2a,m,ma,105,176,389,281,284
5e4261f864e2a,a,ai,108,162,356,270,248
5e4261f864e2a,i,il,86,163,355,249,269
5e4261f864e2a,l,l.,106,643,857,749,751
5e4261f864e2a,.,.c,108,393,607,501,499
5e4261f864e2a,c,co,106,127,338,233,232
5e4261f864e2a,o,om,105,175,389,280,284
5e4261f864e2a,m,ms,109,34494,34713,34603,34604
5e4261f864e2a,s,su,110,158,374,268,264
5e4261f864e2a,u,ur,106,244,424,350,318
5e4261f864e2a,r,ra,74,157,307,231,233
5e4261f864e2a,a,ac,76,144,293,220,217
5e4261f864e2a,c,ch,73,193,354,266,281
5e4261f864e2a,h,he,88,191,391,279,303
5e4261f864e2a,e,et,112,112,293,224,181
5e4261f864e2a,t,th,69,140,303,209,234
5e4261f864e2a,h,h.,94,476,661,570,567
5e4261f864e2a,.,.meta1,91,160,338,251,247
5e4261f864e2a,meta1,meta11,87,362,543,449,456
5e4261f864e2a,1,19,94,250,437,344,343
5e4261f864e2a,9,99,93,145,330,238,237
5e4261f864e2a,9,97,92,1008,1161,1100,1069
5e4261f864e2a,7,7normal,61,450,625,511,564
5e4261f864e2a,normal,normalnormal,114,729,915,843,801
5e4261f864e2a,normal,normalj,72,410,572,482,500
5e4261f864e2a,j,jh,90,565,688,655,598
5e4261f864e2a,h,ho,33,995,1116,1028,1083
5e4261f864e2a,o,ot,88,429,623,517,535
5e4261f864e2a,t,tm,106,208,404,314,298
5e4261f864e2a,m,mi,90,288,459,378,369
5e4261f864e2a,i,il,81,138,329,219,248
5e4261f864e2a,l,lbksp,110,861,1046,971,936
5e4261f864e2a,bksp,bkspi,75,428,607,503,532
5e4261f864e2a,i,ibksp,104,778,972,882,868
5e4261f864e2a,bksp,bkspbksp,90,142,306,232,216
5e4261f864e2a,bksp,bkspi,74,577,758,651,684
5e4261f864e2a,i,il,107,143,340,250,233
5e4261f864e2a,l,l.,90,1410,1626,1500,1536
5e4261f864e2a,.,.c,126,492,707,618,581
5e4261f864e2a,c,co,89,111,308,200,219
5e4261f864e2a,o,om,108,226,440,334,332
5e4261f864e2a,m,ms,106,29879,30090,29985,29984
5e4261f864e2a,s,su,105,155,353,260,248
5e4261f864e2a,u,ur,93,293,476,386,383
5e4261f864e2a,r,ra,90,129,309,219,219
5e4261f864e2a,a,ac,90,166,340,256,250
5e4261f864e2a,c,ch,84,210,381,294,297
5e4261f864e2a,h,he,87,226,374,313,287
5e4261f864e2a,e,et,61,154,293,215,232
5e4261f864e2a,t,th,78,156,330,234,252
5e4261f864e2a,h,hspace,96,292,477,388,381
5e4261f864e2a,space,spacek,89,224,406,313,317
5e4261f864e2a,k,kh,93,243,444,336,351
5e4261f864e2a,h,ha,108,142,375,250,267
5e4261f864e2a,a,ae,125,224,441,349,316
5e4261f864e2a,e,ew,92,141,360,233,268
5e4261f864e2a,w,wk,127,104,326,231,199
5e4261f864e2a,k,kl,95,121,326,216,231
5e4261f864e2a,l,la,110,87,310,197,200
5e4261f864e2a,a,am,113,71,264,184,151
5e4261f864e2a,m,ms,80,32880,33066,32960,32986
5e4261f864e2a,s,su,106,211,407,317,301
5e4261f864e2a,u,ur,90,360,539,450,449
5e4261f864e2a,r,ra,89,174,373,263,284
5e4261f864e2a,a,ac,110,128,343,238,233
5e4261f864e2a,c,cj,105,195,402,300,297
5e4261f864e2a,j,jh,102,1561,1774,1663,1672
5e4261f864e2a,h,he,111,413,607,524,496
5e4261f864e2a,e,et,83,165,335,248,252
5e4261f864e2a,t,th,87,194,387,281,300
5e4261f864e2a,h,h.,106,395,591,501,485
5e4261f864e2a,.,.meta1,90,226,420,316,330
5e4261f864e2a,meta1,meta11,104,362,573,466,469
5e4261f864e2a,1,19,107,243,454,350,347
5e4261f864e2a,9,99,104,128,321,232,217
5e4261f864e2a,9,97,89,143,322,232,233
5e4261f864e2a,7,7@,90,179,376,269,286
5e4261f864e2a,@,@normal,107,130,339,237,232
5e4261f864e2a,normal,normalg,102,411,586,513,484
5e4261f864e2a,g,gbksp,73,226,408,299,335
5e4261f864e2a,bksp,bksph,109,173,355,282,246
5e4261f864e2a,h,ho,73,146,309,219,236
5e4261f864e2a,o,ot,90,159,355,249,265
5e4261f864e2a,t,tm,106,124,324,230,218
5e4261f864e2a,m,mi,94,439,610,533,516
5e4261f864e2a,i,il,77,178,325,255,248
5e4261f864e2a,l,l.,70,551,706,621,636
5e4261f864e2a,.,.c,85,244,433,329,348
5e4261f864e2a,c,co,104,115,305,219,201
5e4261f864e2a,o,om,86,196,371,282,285
5e4261f864e2a,m,ms,89,29628,29823,29717,29734
5e4261f864e2a,s,su,106,159,337,265,231
5e4261f864e2a,u,ur,72,247,408,319,336
5e4261f864e2a,r,ra,89,129,307,218,218
5e4261f864e2a,a,ac,89,659,855,748,766
5e4261f864e2a,c,ch,107,104,321,211,214
5e4261f864e2a,h,he,110,113,312,223,202
5e4261f864e2a,e,et,89,231,387,320,298
5e4261f864e2a,t,th,67,73,218,140,151
5e4261f864e2a,h,hspace,78,184,362,262,284
5e4261f864e2a,space,spacek,100,196,381,296,281
5e4261f864e2a,k,kh,85,396,588,481,503
5e4261f864e2a,h,ha,107,161,372,268,265
5e4261f864e2a,a,ae,104,177,370,281,266
5e4261f864e2a,e,ew,89,132,324,221,235
5e4261f864e2a,w,wk,103,127,301,230,198
5e4261f864e2a,k,kl,71,147,322,218,251
5e4261f864e2a,l,lm,104,270,457,374,353
5e4261f864e2a,m,mm,83,693,883,776,800
5e4261f864e2a,m,ms,107,33809,34024,33916,33917
5e4261f864e2a,s,su,108,179,390,287,282
5e4261f864e2a,u,ur,103,247,439,350,336
5e4261f864e2a,r,ra,89,110,302,199,213
5e4261f864e2a,a,ac,103,147,319,250,216
5e4261f864e2a,c,ch,69,199,336,268,267
5e4261f864e2a,h,he,68,202,369,270,301
5e4261f864e2a,e,et,99,120,302,219,203
5e4261f864e2a,t,th,83,154,330,237,247
5e4261f864e2a,h,hspace,93,233,409,326,316
5e4261f864e2a,space,spacek,83,215,383,298,300
5e4261f864e2a,k,kh,85,328,504,413,419
5e4261f864e2a,h,ha,91,172,376,263,285
5e4261f864e2a,a,ae,113,211,411,324,298
5e4261f864e2a,e,ew,87,145,338,232,251
5e4261f864e2a,w,wk,106,163,353,269,247
5e4261f864e2a,k,kl,84,142,319,226,235
5e4261f864e2a,l,lm,93,284,476,377,383
5e4261f864e2a,m,mm,99,1060,1254,1159,1155
5e4261f864e2a,m,ms,95,36140,36325,36235,36230
5e4261f864e2a,s,su,90,149,308,239,218
5e4261f864e2a,u,ur,69,295,452,364,383
5e4261f864e2a,r,ra,88,106,304,194,216
5e4261f864e2a,a,ac,110,142,343,252,233
5e4261f864e2a,c,ch,91,175,357,266,266
5e4261f864e2a,h,he,91,211,392,302,301
5e4261f864e2a,e,et,90,91,256,181,166
5e4261f864e2a,t,th,75,200,374,275,299
5e4261f864e2a,h,hspace,99,232,417,331,318
5e4261f864e2a,space,spacek,86,277,454,363,368
5e4261f864e2a,k,kh,91,393,528,484,437
5e4261f864e2a,h,ha,44,1136,1292,1180,1248
5e4261f864e2a,a,ae,112,205,411,317,299
5e4261f864e2a,e,ew,94,130,342,224,248
5e4261f864e2a,w,wk,118,208,401,326,283
5e4261f864e2a,k,kl,75,125,326,200,251
5e4261f864e2a,l,lm,126,237,458,363,332
5e4261f864e2a,m,mm,95,875,1064,970,969
5e4261f864e2a,m,mk,94,-277492,-277343,-277398,-277437
5e42626881591,k,ka,55,270,440,325,385
5e42626881591,a,an,115,536,700,651,585
5e42626881591,n,nt,49,751,896,800,847
5e42626881591,t,ti,96,221,380,317,284
5e42626881591,i,ik,63,136,247,199,184
5e42626881591,k,ka,48,85,198,133,150
5e42626881591,a,aspace,65,819,981,884,916
5e42626881591,space,spaces,97,270,462,367,365
5e42626881591,s,so,95,72,262,167,167
5e42626881591,o,oi,95,153,312,248,217
5e42626881591,i,ip,64,120,264,184,200
5e42626881591,p,pe,80,621,797,701,717
5e42626881591,e,et,96,153,330,249,234
5e42626881591,t,tc,81,254,431,335,350
5e42626881591,c,ch,96,119,295,215,199
5e42626881591,h,ha,80,119,298,199,218
5e42626881591,a,ak,99,202,398,301,299
5e42626881591,k,ko,97,136,281,233,184
5e42626881591,o,oo,48,85,197,133,149
5e42626881591,o,on,64,203,347,267,283
5e42626881591,n,nk,80,41634,41770,41714,41690
5e42626881591,k,ka,56,144,304,200,248
5e42626881591,a,an,104,163,336,267,232
5e42626881591,n,nt,69,246,403,315,334
5e42626881591,t,ti,88,204,369,292,281
5e42626881591,i,ik,77,125,263,202,186
5e42626881591,k,ka,61,69,210,130,149
5e42626881591,a,aspace,80,663,816,743,736
5e42626881591,space,spaces,73,123,339,196,266
5e42626881591,s,so,143,70,292,213,149
5e42626881591,o,oi,79,148,296,227,217
5e42626881591,i,ip,69,177,286,246,217
5e42626881591,p,pe,40,547,657,587,617
5e42626881591,e,et,70,184,303,254,233
5e42626881591,t,tc,49,661,797,710,748
5e42626881591,c,ch,87,445,622,532,535
5e42626881591,h,ha,90,157,358,247,268
5e42626881591,a,ak,111,259,426,370,315
5e42626881591,k,ko,56,190,306,246,250
5e42626881591,o,oo,60,86,210,146,150
5e42626881591,o,on,64,208,348,272,284
5e42626881591,n,nk,76,30506,30644,30582,30568
5e42626881591,k,ka,62,211,364,273,302
5e42626881591,a,an,91,139,306,230,215
5e42626881591,n,nt,76,880,1026,956,950
5e42626881591,t,ti,70,212,335,282,265
5e42626881591,i,ik,53,183,321,236,268
